Word,Bigram,Conc.M,Conc.SD,Unknown,Total,Percent_known,SUBTLEX,Dom_Pos,word,log_freq,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,subject,survey_code,stimulus,key_press,sensible,critical,Class,practice,order,string,same,version_with_order,item_version,item,source,different_frame,ambiguity_type,response,correct_response,Gender,Native_Speaker,Mobile_Device,Age,B1,B2,version,bot_avg,log_rt,rt_z,count.x,prior_accuracy,prior_rt,distance_bert,distance_elmo,mean_relatedness,median_relatedness,sd_relatedness,se_relatedness,count.y,length
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,682,NA,html-keyboard-response,157,264590,0.0-74.0-1.0,l4avquduxt,l4avquduxt,It was a ripe orange.<p>,77,S,yes,N,main,second,orange,TRUE,M1_a_M1_b,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,22,2,Chair,M1_a_M1_b,1,6.525029658,-0.79953594,53,0.95,7.102598757,0.083839953,0.051941872,3.65,4,0.988086934,0.220942955,20,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,602,NA,html-keyboard-response,247,327847,0.0-119.0-1.0,dol693zfl0,dol693zfl0,It was a bright orange.<p>,77,S,yes,N,main,second,orange,FALSE,M1_a_M2_a,M2_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair,M1_a_M2_a,1,6.400257445,-0.899758111,54,0.913043478,7.391342004,0.307211459,0.065273941,2,2,1.763834207,0.404651319,19,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1351,NA,html-keyboard-response,181,435502,0.0-86.0-1.0,1wzodbsf7y,1wzodbsf7y,It was a bright orange.<p>,77,S,yes,N,main,second,orange,TRUE,M2_b_M2_a,M2_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,25,2,Chair,M2_a_M2_b,1,7.208600338,-0.679040201,55,0.913043478,7.391342004,0.122556508,0.056215107,4,4,0,0,9,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,774,NA,html-keyboard-response,157,244071,0.0-74.0-1.0,h0th05ppt7,h0th05ppt7,It was a bright orange.<p>,77,S,yes,N,main,second,orange,FALSE,M1_b_M2_a,M2_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,19,2,Chair,M1_b_M2_a,1,6.651571874,-0.59519752,55,0.913043478,7.391342004,0.236619532,0.085292876,2.5,3,1.603567451,0.56694671,8,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1748,NA,html-keyboard-response,101,218254,0.0-46.0-1.0,bacqef0gje,bacqef0gje,It was a reddish orange.<p>,77,S,yes,N,main,second,orange,TRUE,M2_a_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair,M2_a_M2_b,1,7.466227556,0.598133359,54,0.935483871,7.494894462,0.122556508,0.056215107,4,4,0,0,9,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,518,NA,html-keyboard-response,187,230126,0.0-89.0-1.0,p7h7xsjj50,p7h7xsjj50,It was a reddish orange.<p>,77,S,yes,N,main,second,orange,FALSE,M1_a_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,Yes,No,20,2,Chair,M1_a_M2_b,1,6.249975242,-0.866575085,54,0.935483871,7.494894462,0.273911238,0.052660882,1,0,1.414213562,0.471404521,9,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,798,NA,html-keyboard-response,175,329115,0.0-83.0-1.0,g3flm4j14z,g3flm4j14z,It was a reddish orange.<p>,77,S,yes,N,main,second,orange,TRUE,M2_a_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,Yes,No,20,2,Chair,M2_a_M2_b,1,6.682108597,-0.744589708,55,0.935483871,7.494894462,0.122556508,0.056215107,4,4,0,0,9,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1097,NA,html-keyboard-response,113,227231,0.0-52.0-1.0,7poq0nl7yt,7poq0nl7yt,It was a ripe orange.<p>,77,S,yes,N,main,second,orange,FALSE,M2_a_M1_b,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,Yes,No,22,2,Chair,M1_b_M2_a,1,7.00033446,-0.350045347,54,0.95,7.102598757,0.236619532,0.085292876,2.5,3,1.603567451,0.56694671,8,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1119,NA,html-keyboard-response,211,288128,0.0-101.0-1.0,246unkcyak,246unkcyak,It was a bright orange.<p>,77,S,yes,N,main,second,orange,FALSE,M1_a_M2_a,M2_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,18,2,Chair,M1_a_M2_a,1,7.020190708,-0.028037761,55,0.913043478,7.391342004,0.307211459,0.065273941,2,2,1.763834207,0.404651319,19,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,896,NA,html-keyboard-response,73,131370,0.0-32.0-1.0,tzstmyxntu,tzstmyxntu,It was a ripe orange.<p>,77,S,yes,N,main,second,orange,FALSE,M2_a_M1_b,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,18,2,Chair,M1_b_M2_a,1,6.797940413,-0.161492446,54,0.95,7.102598757,0.236619532,0.085292876,2.5,3,1.603567451,0.56694671,8,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,3567,NA,html-keyboard-response,161,445821,0.0-76.0-1.0,3uxmxe02py,3uxmxe02py,It was a juicy orange.<p>,77,S,yes,N,main,second,orange,FALSE,M2_b_M1_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,Yes,No,25,2,Chair,M1_a_M2_b,1,8.179480185,1.059729653,55,1,7.039160345,0.273911238,0.052660882,1,0,1.414213562,0.471404521,9,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,908,NA,html-keyboard-response,209,532463,0.0-100.0-1.0,jwcxuk91x6,jwcxuk91x6,It was a bright orange.<p>,77,S,yes,N,main,second,orange,TRUE,M2_b_M2_a,M2_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,Yes,No,23,2,Chair,M2_a_M2_b,1,6.811244379,-0.569835766,55,0.913043478,7.391342004,0.122556508,0.056215107,4,4,0,0,9,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1862,NA,html-keyboard-response,161,444589,0.0-76.0-1.0,y52zt9vjyf,y52zt9vjyf,It was a juicy orange.<p>,88,S,yes,N,main,second,orange,FALSE,M2_b_M1_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,N,FALSE,Male,Yes,No,19,2,Chair,M1_a_M2_b,1,7.529406458,0.79395832,55,1,7.039160345,0.273911238,0.052660882,1,0,1.414213562,0.471404521,9,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1364,NA,html-keyboard-response,245,598745,0.0-118.0-1.0,va3hb1mkox,va3hb1mkox,It was a juicy orange.<p>,77,S,yes,N,main,second,orange,FALSE,M2_a_M1_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,23,2,Chair,M1_a_M2_a,1,7.218176838,-0.115995277,53,1,7.039160345,0.307211459,0.065273941,2,2,1.763834207,0.404651319,19,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,744,NA,html-keyboard-response,95,105795,0.0-43.0-1.0,xdomj2pout,xdomj2pout,It was a juicy orange.<p>,77,S,yes,N,main,second,orange,TRUE,M1_b_M1_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,18,2,Chair,M1_a_M1_b,1,6.612041035,-0.276687491,55,1,7.039160345,0.083839953,0.051941872,3.65,4,0.988086934,0.220942955,20,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,962,NA,html-keyboard-response,147,2893533,0.0-69.0-1.0,rrded0u35m,rrded0u35m,It was a bright orange.<p>,77,S,yes,N,main,second,orange,TRUE,M2_b_M2_a,M2_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair,M2_a_M2_b,1,6.869014451,-0.50939076,54,0.913043478,7.391342004,0.122556508,0.056215107,4,4,0,0,9,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,504,NA,html-keyboard-response,181,241890,0.0-86.0-1.0,kzt7mhlhq0,kzt7mhlhq0,It was a juicy orange.<p>,77,S,yes,N,main,second,orange,TRUE,M1_b_M1_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,Yes,No,18,2,Chair,M1_a_M1_b,1,6.222576268,-1.115430398,53,1,7.039160345,0.083839953,0.051941872,3.65,4,0.988086934,0.220942955,20,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1798,NA,html-keyboard-response,119,200653,0.0-55.0-1.0,3mb5qrf7ny,3mb5qrf7ny,It was a reddish orange.<p>,77,S,yes,N,main,second,orange,TRUE,M2_a_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,18,2,Chair,M2_a_M2_b,1,7.494430215,1.290704465,54,0.935483871,7.494894462,0.122556508,0.056215107,4,4,0,0,9,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,777,NA,html-keyboard-response,77,139332,0.0-34.0-1.0,z2n4w2lvuj,z2n4w2lvuj,It was a juicy orange.<p>,77,S,yes,N,main,second,orange,TRUE,M1_b_M1_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair,M1_a_M1_b,1,6.65544035,-1.104699207,55,1,7.039160345,0.083839953,0.051941872,3.65,4,0.988086934,0.220942955,20,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1024,NA,html-keyboard-response,47,82414,0.0-19.0-1.0,rgkj29k85f,rgkj29k85f,It was a bright orange.<p>,77,S,yes,N,main,second,orange,FALSE,M1_b_M2_a,M2_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair,M1_b_M2_a,1,6.931471806,-0.064276325,56,0.913043478,7.391342004,0.236619532,0.085292876,2.5,3,1.603567451,0.56694671,8,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,774,NA,html-keyboard-response,249,399014,0.0-120.0-1.0,ylr2c47dx9,ylr2c47dx9,It was a reddish orange.<p>,77,S,yes,N,main,second,orange,TRUE,M2_a_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair,M2_a_M2_b,1,6.651571874,-0.680915679,55,0.935483871,7.494894462,0.122556508,0.056215107,4,4,0,0,9,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1169,NA,html-keyboard-response,31,74922,0.0-11.0-1.0,kzat707d4c,kzat707d4c,It was a bright orange.<p>,77,S,yes,N,main,second,orange,FALSE,M1_b_M2_a,M2_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,Yes,No,20,2,Chair,M1_b_M2_a,1,7.063903961,-0.128960192,54,0.913043478,7.391342004,0.236619532,0.085292876,2.5,3,1.603567451,0.56694671,8,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,959,NA,html-keyboard-response,37,124219,0.0-14.0-1.0,zc0tcyzalc,zc0tcyzalc,It was a bright orange.<p>,77,S,yes,N,main,second,orange,TRUE,M2_b_M2_a,M2_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,Yes,No,21,2,Chair,M2_a_M2_b,1,6.865891075,-0.49114844,54,0.913043478,7.391342004,0.122556508,0.056215107,4,4,0,0,9,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1757,NA,html-keyboard-response,185,227338,0.0-88.0-1.0,zsds20jhhb,zsds20jhhb,It was a juicy orange.<p>,77,S,yes,N,main,second,orange,FALSE,M2_b_M1_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,Yes,No,20,2,Chair,M1_a_M2_b,1,7.471363088,2.835564349,48,1,7.039160345,0.273911238,0.052660882,1,0,1.414213562,0.471404521,9,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1143,NA,html-keyboard-response,155,276751,0.0-73.0-1.0,6lbv5uhykm,6lbv5uhykm,It was a ripe orange.<p>,77,S,yes,N,main,second,orange,FALSE,M2_a_M1_b,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair,M1_b_M2_a,1,7.041411664,-0.204465416,55,0.95,7.102598757,0.236619532,0.085292876,2.5,3,1.603567451,0.56694671,8,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,703,NA,html-keyboard-response,213,318610,0.0-102.0-1.0,9xyz8zlap8,9xyz8zlap8,It was a reddish orange.<p>,77,S,yes,N,main,second,orange,FALSE,M1_b_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,Yes,No,19,2,Chair,M1_b_M2_b,1,6.555356892,-0.570759037,52,0.935483871,7.494894462,0.226773024,0.090670049,1.916666667,1.5,1.621353718,0.468044503,12,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,786,NA,html-keyboard-response,213,434134,0.0-102.0-1.0,r1c2epbxzl,r1c2epbxzl,It was a juicy orange.<p>,77,S,yes,N,main,second,orange,TRUE,M1_b_M1_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair,M1_a_M1_b,1,6.666956792,-0.686810401,55,1,7.039160345,0.083839953,0.051941872,3.65,4,0.988086934,0.220942955,20,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1676,NA,html-keyboard-response,53,121969,0.0-22.0-1.0,4e6rrg22h5,4e6rrg22h5,It was a reddish orange.<p>,77,S,yes,N,main,second,orange,FALSE,M1_a_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair,M1_a_M2_b,1,7.424165281,0.527822511,54,0.935483871,7.494894462,0.273911238,0.052660882,1,0,1.414213562,0.471404521,9,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,855,NA,html-keyboard-response,181,335709,0.0-86.0-1.0,vxyw6621ka,vxyw6621ka,It was a reddish orange.<p>,77,S,yes,N,main,second,orange,FALSE,M1_a_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,22,2,Chair,M1_a_M2_b,1,6.751101469,-0.815660847,55,0.935483871,7.494894462,0.273911238,0.052660882,1,0,1.414213562,0.471404521,9,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1519,NA,html-keyboard-response,41,134700,0.0-16.0-1.0,kdxs9d2gww,kdxs9d2gww,It was a ripe orange.<p>,77,S,yes,N,main,second,orange,TRUE,M1_a_M1_b,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,Yes,No,21,2,Chair,M1_a_M1_b,1,7.325807503,0.289609415,54,0.95,7.102598757,0.083839953,0.051941872,3.65,4,0.988086934,0.220942955,20,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1036,NA,html-keyboard-response,125,188670,0.0-58.0-1.0,jrnkr73qqa,jrnkr73qqa,It was a juicy orange.<p>,77,S,yes,N,main,second,orange,FALSE,M2_b_M1_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair,M1_a_M2_b,1,6.943122423,-0.068114606,54,1,7.039160345,0.273911238,0.052660882,1,0,1.414213562,0.471404521,9,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,881,NA,html-keyboard-response,109,250823,0.0-50.0-1.0,rxphbopbuk,rxphbopbuk,It was a bright orange.<p>,77,S,yes,N,main,second,orange,TRUE,M2_b_M2_a,M2_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,22,2,Chair,M2_a_M2_b,1,6.781057626,-0.61807937,55,0.913043478,7.391342004,0.122556508,0.056215107,4,4,0,0,9,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1079,NA,html-keyboard-response,89,213740,0.0-40.0-1.0,lpduruhrnk,lpduruhrnk,It was a juicy orange.<p>,77,S,yes,N,main,second,orange,FALSE,M2_b_M1_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,19,2,Chair,M1_a_M2_b,1,6.983789965,-1.276944494,56,1,7.039160345,0.273911238,0.052660882,1,0,1.414213562,0.471404521,9,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,799,NA,html-keyboard-response,69,174327,0.0-30.0-1.0,etthd39jyc,etthd39jyc,It was a bright orange.<p>,77,S,yes,N,main,second,orange,TRUE,M2_b_M2_a,M2_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair,M2_a_M2_b,1,6.683360946,-0.595260691,54,0.913043478,7.391342004,0.122556508,0.056215107,4,4,0,0,9,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1010,NA,html-keyboard-response,189,501325,0.0-90.0-1.0,m7n1h07aw2,m7n1h07aw2,It was a ripe orange.<p>,77,S,yes,N,main,second,orange,FALSE,M2_b_M1_b,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,19,2,Chair,M1_b_M2_b,1,6.91770561,-0.420569334,54,0.95,7.102598757,0.226773024,0.090670049,1.916666667,1.5,1.621353718,0.468044503,12,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1173,NA,html-keyboard-response,247,322553,0.0-119.0-1.0,auc5fln1ss,auc5fln1ss,It was a reddish orange.<p>,77,S,yes,N,main,second,orange,FALSE,M1_a_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,Yes,No,20,2,Chair,M1_a_M2_b,1,7.067319849,1.000903459,55,0.935483871,7.494894462,0.273911238,0.052660882,1,0,1.414213562,0.471404521,9,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1406,NA,html-keyboard-response,201,1060744,0.0-96.0-1.0,4zpuq8ud9x,4zpuq8ud9x,It was a ripe orange.<p>,77,S,yes,N,main,second,orange,FALSE,M2_b_M1_b,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,23,2,Chair,M1_b_M2_b,1,7.248504072,-0.504906281,55,0.95,7.102598757,0.226773024,0.090670049,1.916666667,1.5,1.621353718,0.468044503,12,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,2457,NA,html-keyboard-response,175,391187,0.0-83.0-1.0,nh9sg3fncc,nh9sg3fncc,It was a juicy orange.<p>,77,S,yes,N,main,second,orange,FALSE,M2_a_M1_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Prefer not to answer,Yes,No,23,2,Chair,M1_a_M2_a,1,7.806696373,1.430800192,55,1,7.039160345,0.307211459,0.065273941,2,2,1.763834207,0.404651319,19,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,797,NA,html-keyboard-response,183,284598,0.0-87.0-1.0,x784e4lcbj,x784e4lcbj,It was a reddish orange.<p>,77,S,yes,N,main,second,orange,TRUE,M2_a_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,Yes,No,22,2,Chair,M2_a_M2_b,1,6.680854679,-0.670503417,55,0.935483871,7.494894462,0.122556508,0.056215107,4,4,0,0,9,6
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,3472,NA,html-keyboard-response,139,321496,0.0-65.0-1.0,sufdrtgf9g,sufdrtgf9g,It was a ripe orange.<p>,77,S,yes,N,main,second,orange,FALSE,M2_a_M1_b,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,Yes,No,20,2,Chair,M1_b_M2_a,1,8.152486076,2.899837696,55,0.95,7.102598757,0.236619532,0.085292876,2.5,3,1.603567451,0.56694671,8,6
cold,0,3.85,1.3,5,5887,1,6638,Adjective,cold,3.822102669,967,NA,html-keyboard-response,137,219467,0.0-64.0-1.0,qck08emfde,qck08emfde,It was a common cold.<p>,77,S,yes,N,main,second,cold,TRUE,M2_a_M2_b,M2_b,37,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Male,Yes,No,22,2,Chair,M2_a_M2_b,1,6.874198495,-0.355964514,54,0.909090909,7.091846075,0.175595999,0.09282434,3.444444444,4,1.333333333,0.444444444,9,4
cold,0,3.85,1.3,5,5887,1,6638,Adjective,cold,3.822102669,787,NA,html-keyboard-response,159,226255,0.0-75.0-1.0,78f1p4m7t2,78f1p4m7t2,It was an icy cold.<p>,77,S,yes,N,main,second,cold,FALSE,M2_a_M1_a,M1_a,37,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Male,Yes,No,21,2,Chair,M1_a_M2_a,1,6.668228248,-0.568008429,55,0.47826087,7.450019249,0.15583688,0.110119402,1.294117647,1,1.104802351,0.267953929,17,4
cold,0,3.85,1.3,5,5887,1,6638,Adjective,cold,3.822102669,917,NA,html-keyboard-response,99,171876,0.0-45.0-1.0,urq6h944hm,urq6h944hm,It was a common cold.<p>,77,S,yes,N,main,second,cold,FALSE,M1_b_M2_b,M2_b,37,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Female,Yes,No,18,2,Chair,M1_b_M2_b,1,6.821107472,-0.317954423,55,0.909090909,7.091846075,0.152515173,0.114774644,0.818181818,0,1.250454463,0.377026206,11,4
cold,0,3.85,1.3,5,5887,1,6638,Adjective,cold,3.822102669,1095,NA,html-keyboard-response,227,426587,0.0-109.0-1.0,1vz3fdcvtw,1vz3fdcvtw,It was an icy cold.<p>,88,S,yes,N,main,second,cold,FALSE,M2_b_M1_a,M1_a,37,Klepousniotou et al (2008),Yes,Polysemy,N,FALSE,Male,Yes,No,20,2,Chair,M1_a_M2_b,1,6.998509642,-0.444745642,55,0.47826087,7.450019249,0.177187324,0.100174546,0.875,1,0.83452296,0.295048422,8,4
cold,0,3.85,1.3,5,5887,1,6638,Adjective,cold,3.822102669,2180,NA,html-keyboard-response,99,317891,0.0-45.0-1.0,mwacu22792,mwacu22792,It was a chest cold.<p>,88,S,yes,N,main,second,cold,FALSE,M1_a_M2_a,M2_a,37,Klepousniotou et al (2008),Yes,Polysemy,N,FALSE,Male,Yes,No,19,2,Chair,M1_a_M2_a,1,7.687080156,1.032887141,55,0.625,7.439695004,0.15583688,0.110119402,1.294117647,1,1.104802351,0.267953929,17,4
cold,0,3.85,1.3,5,5887,1,6638,Adjective,cold,3.822102669,1133,NA,html-keyboard-response,167,374065,0.0-79.0-1.0,9fkbaxk3zu,9fkbaxk3zu,It was a chest cold.<p>,88,S,yes,N,main,second,cold,FALSE,M1_b_M2_a,M2_a,37,Klepousniotou et al (2008),Yes,Polysemy,N,FALSE,Female,Yes,No,18,2,Chair,M1_b_M2_a,1,7.032624261,-0.613616369,55,0.625,7.439695004,0.184639931,0.117933095,1.230769231,1,0.832050294,0.230769231,13,4
cold,0,3.85,1.3,5,5887,1,6638,Adjective,cold,3.822102669,1388,NA,html-keyboard-response,109,373836,0.0-50.0-1.0,jjpm6guwej,jjpm6guwej,It was a chest cold.<p>,88,S,yes,N,main,second,cold,FALSE,M1_b_M2_a,M2_a,37,Klepousniotou et al (2008),Yes,Polysemy,N,FALSE,Male,Yes,No,21,2,Chair,M1_b_M2_a,1,7.235619141,-0.257511431,55,0.625,7.439695004,0.184639931,0.117933095,1.230769231,1,0.832050294,0.230769231,13,4
cold,0,3.85,1.3,5,5887,1,6638,Adjective,cold,3.822102669,1282,NA,html-keyboard-response,237,1764167,0.0-114.0-1.0,ael4gl3t9n,ael4gl3t9n,It was a common cold.<p>,77,S,yes,N,main,second,cold,FALSE,M1_b_M2_b,M2_b,37,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Female,Yes,No,22,2,Chair,M1_b_M2_b,1,7.156176637,-0.532603553,55,0.909090909,7.091846075,0.152515173,0.114774644,0.818181818,0,1.250454463,0.377026206,11,4
cold,0,3.85,1.3,5,5887,1,6638,Adjective,cold,3.822102669,1168,NA,html-keyboard-response,191,307478,0.0-91.0-1.0,op2dnqu0a7,op2dnqu0a7,It was a chest cold.<p>,77,S,yes,N,main,second,cold,TRUE,M2_b_M2_a,M2_a,37,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Male,Yes,No,19,2,Chair,M2_a_M2_b,1,7.063048163,0.902192714,55,0.625,7.439695004,0.175595999,0.09282434,3.444444444,4,1.333333333,0.444444444,9,4
cold,0,3.85,1.3,5,5887,1,6638,Adjective,cold,3.822102669,1058,NA,html-keyboard-response,221,474001,0.0-106.0-1.0,gl71hqusr0,gl71hqusr0,It was a freezing cold.<p>,77,S,yes,N,main,second,cold,FALSE,M2_b_M1_b,M1_b,37,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Male,Yes,No,23,2,Chair,M1_b_M2_b,1,6.964135612,-0.68021524,56,0.823529412,7.039774368,0.152515173,0.114774644,0.818181818,0,1.250454463,0.377026206,11,4
cold,0,3.85,1.3,5,5887,1,6638,Adjective,cold,3.822102669,1337,NA,html-keyboard-response,79,156133,0.0-35.0-1.0,b3kl0cgv2r,b3kl0cgv2r,It was a common cold.<p>,77,S,yes,N,main,second,cold,FALSE,M1_b_M2_b,M2_b,37,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair,M1_b_M2_b,1,7.198183577,0.820027445,55,0.909090909,7.091846075,0.152515173,0.114774644,0.818181818,0,1.250454463,0.377026206,11,4
cold,0,3.85,1.3,5,5887,1,6638,Adjective,cold,3.822102669,1068,NA,html-keyboard-response,105,172884,0.0-48.0-1.0,ze8q4rklbg,ze8q4rklbg,It was an icy cold.<p>,88,S,yes,N,main,second,cold,FALSE,M2_a_M1_a,M1_a,37,Klepousniotou et al (2008),Yes,Polysemy,N,FALSE,Female,Yes,No,21,2,Chair,M1_a_M2_a,1,6.97354302,-0.185540592,55,0.47826087,7.450019249,0.15583688,0.110119402,1.294117647,1,1.104802351,0.267953929,17,4
cold,0,3.85,1.3,5,5887,1,6638,Adjective,cold,3.822102669,1739,NA,html-keyboard-response,129,166310,0.0-60.0-1.0,p5fnydw94c,p5fnydw94c,It was an icy cold.<p>,88,S,yes,N,main,second,cold,TRUE,M1_b_M1_a,M1_a,37,Klepousniotou et al (2008),Yes,Polysemy,N,FALSE,Female,Yes,No,20,2,Chair,M1_a_M1_b,1,7.461065514,1.008703013,54,0.47826087,7.450019249,0.057332754,0.028746963,3.842105263,4,0.374634325,0.085947009,19,4
cold,0,3.85,1.3,5,5887,1,6638,Adjective,cold,3.822102669,1080,NA,html-keyboard-response,211,291739,0.0-101.0-1.0,dbd0l1933k,dbd0l1933k,It was a common cold.<p>,77,S,yes,N,main,second,cold,TRUE,M2_a_M2_b,M2_b,37,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Male,Yes,No,18,2,Chair,M2_a_M2_b,1,6.98471632,0.118613543,55,0.909090909,7.091846075,0.175595999,0.09282434,3.444444444,4,1.333333333,0.444444444,9,4
